Town,State,Zip,Total_Runs,Last_Run_Date,Min_Price,Max_Price,Average_Price,Latest_Median_Sale,Latest_Median_List,Latest_PPSF,Latest_Homes_Sold,Latest_Inventory,Data_Source,Tax_Rate_Per_1000,Tax_Data_Source,Estimated_Annual_Tax,Estimated_Monthly_Tax,Min_Monthly_Price,Max_Monthly_Price,Avg_Monthly_Price,Months_Of_Data,Price_Trend
Methuen,MA,01844,1,2026-04-01,574500.0,574500.0,574500.0,574500.0,594900.0,338,76,13,redfin,10.4,database,5974.8,497.9,574500,640000,612500,12,stable
Randolph,MA,02368,1,2026-04-01,570000.0,570000.0,570000.0,570000.0,599000.0,324,39,14,redfin,11.58,database,6600.6,550.05,549000,625000,594083,12,stable
Holbrook,MA,02343,1,2026-04-01,567000.0,567000.0,567000.0,567000.0,524949.5,384,14,10,redfin,12.11,database,6866.37,572.2,520000,572500,542187,12,increasing
Dracut,MA,01826,1,2026-04-01,560900.0,560900.0,560900.0,560900.0,562400.0,346,43,15,redfin,9.67,database,5423.9,451.99,555000,606000,584658,12,stable
Sterling,MA,01564,1,2026-04-01,560000.0,560000.0,560000.0,560000.0,629900.0,267,9,8,redfin,12.55,database,7028.0,585.67,554950,685000,599529,12,decreasing
Haverhill,MA,01835,1,2026-04-01,558250.0,558250.0,558250.0,558250.0,549900.0,402,18,4,redfin,10.61,database,5923.03,493.59,558250,658500,604477,12,decreasing
Haverhill,MA,01830,1,2026-04-01,555000.0,555000.0,555000.0,555000.0,529900.0,310,27,5,redfin,10.61,database,5888.55,490.71,555000,642500,594916,12,stable
Haverhill,MA,01832,1,2026-04-01,549950.0,549950.0,549950.0,549950.0,559450.0,334,22,10,redfin,10.61,database,5834.97,486.25,549950,610000,593329,12,decreasing
Weymouth,MA,02191,1,2026-04-01,548375.0,548375.0,548375.0,548375.0,559000.0,498,14,6,redfin,10.12,database,5549.56,462.46,548375,705500,638204,12,decreasing
Lawrence,MA,01843,1,2026-04-01,540000.0,540000.0,540000.0,540000.0,519900.0,338,19,1,redfin,8.64,database,4665.6,388.8,520000,572000,548291,12,stable
Somerset,MA,02726,1,2026-04-01,535000.0,535000.0,535000.0,535000.0,515000.0,327,27,13,redfin,12.93,database,6917.55,576.46,449000,542450,506995,12,increasing
Lynn,MA,01905,1,2026-04-01,535000.0,535000.0,535000.0,535000.0,599900.0,446,21,6,redfin,10.3,database,5510.5,459.21,523000,597500,560125,12,stable
Northbridge,MA,01534,1,2026-04-01,535000.0,535000.0,535000.0,535000.0,559000.0,284,9,17,redfin,11.63,database,6222.05,518.5,470000,737500,584437,12,stable
Plaistow,NH,03865,1,2026-04-01,525000.0,525000.0,525000.0,525000.0,494900.0,325,16,8,redfin,14.44,database,7581.0,631.75,525000,667500,582979,12,decreasing
Lynn,MA,01902,1,2026-04-01,525000.0,525000.0,525000.0,525000.0,499900.0,389,17,13,redfin,10.3,database,5407.5,450.62,525000,639000,580416,12,decreasing
Fayville,MA,01745,1,2026-04-01,520000.0,520000.0,520000.0,520000.0,775000.0,377,1,1,redfin,14.36,database,7467.2,622.27,420000,639000,557700,10,decreasing
Lawrence,MA,01841,1,2026-04-01,520000.0,520000.0,520000.0,520000.0,620000.0,332,9,3,redfin,8.64,database,4492.8,374.4,445000,550000,510500,12,increasing
Nashua,NH,03064,1,2026-04-01,510000.0,510000.0,510000.0,510000.0,499450.0,290,20,15,redfin,16.83,database,8583.3,715.28,476000,625000,558066,12,decreasing
Brockton,MA,02301,1,2026-04-01,505000.0,505000.0,505000.0,505000.0,500000.0,321,55,21,redfin,11.63,database,5873.15,489.43,498500,537500,519566,12,stable
Lancaster,MA,01523,1,2026-04-01,495000.0,495000.0,495000.0,495000.0,479900.0,295,13,6,redfin,16.9,database,8365.5,697.12,495000,735000,594812,12,decreasing
Nashua,NH,03060,1,2026-04-01,495000.0,495000.0,495000.0,495000.0,492400.0,289,26,7,redfin,16.83,database,8330.85,694.24,437500,525000,489104,12,increasing
Lunenburg,MA,01462,1,2026-04-01,492500.0,492500.0,492500.0,492500.0,779900.0,270,22,13,redfin,14.39,database,7087.08,590.59,487500,582500,516291,12,stable
Lowell,MA,01851,1,2026-04-01,489900.0,489900.0,489900.0,489900.0,480000.0,341,15,3,redfin,11.35,database,5560.36,463.36,485000,577500,520112,12,stable
Boylston,MA,01583,1,2026-04-01,485000.0,485000.0,485000.0,485000.0,459900.0,314,7,1,redfin,13.58,database,6586.3,548.86,465000,615000,534283,12,stable
Brockton,MA,02302,1,2026-04-01,480000.0,480000.0,480000.0,480000.0,479899.5,339,57,21,redfin,11.63,database,5582.4,465.2,474950,504000,489954,12,stable
Shirley,MA,01464,1,2026-04-01,475000.0,475000.0,475000.0,475000.0,487450.0,290,7,3,redfin,12.39,database,5885.25,490.44,475000,699000,571979,12,decreasing
Lawrence,MA,01840,1,2026-04-01,473000.0,473000.0,473000.0,473000.0,,363,1,0,redfin,8.64,database,4086.72,340.56,320000,473000,396500,6,increasing
Roxbury,MA,02120,1,2026-04-01,467120.0,467120.0,467120.0,467120.0,,356,1,0,redfin,12.4,database,5792.29,482.69,467120,863000,665060,5,decreasing
Lowell,MA,01854,1,2026-04-01,465000.0,465000.0,465000.0,465000.0,487450.0,300,17,2,redfin,11.35,database,5277.75,439.81,465000,605000,540104,12,decreasing
Lowell,MA,01850,1,2026-04-01,462000.0,462000.0,462000.0,462000.0,514450.0,291,21,7,redfin,11.35,database,5243.7,436.98,402500,479000,444041,12,increasing
Roxbury,MA,02119,1,2026-04-01,460867.0,460867.0,460867.0,460867.0,1159999.0,207,1,1,redfin,12.4,database,5714.75,476.23,460867,1220000,855470,12,decreasing
Grafton,MA,01560,1,2026-04-01,460000.0,460000.0,460000.0,460000.0,,330,3,0,redfin,13.69,database,6297.4,524.78,460000,875000,663850,12,decreasing
Clinton,MA,01510,1,2026-04-01,452500.0,452500.0,452500.0,452500.0,488500.0,266,18,7,redfin,12.98,database,5873.45,489.45,425500,500000,458570,12,increasing
Townsend,MA,01469,1,2026-04-01,450000.0,450000.0,450000.0,450000.0,695000.0,245,11,3,redfin,13.75,database,6187.5,515.62,437500,597500,498833,12,decreasing
Leominster,MA,01453,1,2026-04-01,440000.0,440000.0,440000.0,440000.0,479499.5,257,43,18,redfin,13.66,database,6010.4,500.87,440000,504000,480312,12,decreasing
Fitchburg,MA,01420,1,2026-04-01,412500.0,412500.0,412500.0,412500.0,424950.0,257,54,25,redfin,13.29,database,5482.12,456.84,397500,440000,414837,12,stable
Lynn,MA,01901,1,2026-04-01,375000.0,375000.0,375000.0,375000.0,,541,1,0,redfin,10.3,database,3862.5,321.88,375000,375000,375000,3,stable
